borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
91809,30,Male,High School,Married,0,Rent,14415,Unemployed,100116,48,7.03,661,0.22,144463,3,1,Education,3477.3,High
16704,57,Female,Bachelor,Single,1,Own,80570,Self-Employed,380468,60,4.86,755,0.24,87895,1,0,Car purchase,10717.71,Low
82074,59,Male,Master,Single,1,Own,15062,Unemployed,96009,36,3.91,659,0.31,115063,1,0,Debt consolidation,2979.75,High
85338,65,Female,High School,Widowed,3,Rent,88592,Self-Employed,296088,60,5.11,754,0.22,184247,3,1,Education,6195.64,Medium
85745,47,Male,PhD,Divorced,4,Rent,39017,Employed,144962,48,4.64,708,0.24,98415,1,1,Medical expenses,3309.36,Medium
96367,61,Male,Bachelor,Divorced,5,Own,46724,Employed,149711,36,4.75,702,0.22,108599,4,0,Home improvement,5112.74,Medium
14192,61,Male,High School,Single,3,Rent,85005,Employed,135422,36,5.36,771,0.25,60057,5,0,Debt consolidation,4110.92,Medium
43822,48,Male,High School,Divorced,3,Rent,52060,Self-Employed,105866,60,7.19,717,0.33,72525,3,0,Home improvement,2484.34,Medium
35711,25,Female,Master,Single,0,Own,35438,Employed,84335,36,6.71,685,0.34,157038,1,0,Debt consolidation,2814.21,High
60242,41,Female,High School,Widowed,5,Own,60409,Self-Employed,99077,48,7.09,750,0.26,62170,4,1,Medical expenses,2633.56,Medium
93385,23,Female,PhD,Married,2,Own,38350,Employed,106878,36,6.94,690,0.38,158801,3,0,Debt consolidation,3167.9,High
34445,44,Male,Bachelor,Divorced,5,Own,234,Unemployed,60710,48,7.45,650,0.3,87669,4,0,Debt consolidation,1667.62,High
76356,24,Male,Bachelor,Widowed,4,Rent,47290,Self-Employed,210923,36,7.64,748,0.35,62730,3,1,Car purchase,7201.85,Medium
70744,41,Male,High School,Single,2,Rent,65597,Employed,172635,60,3.84,748,0.34,11666,4,0,Education,3429.68,Medium
33962,40,Female,Master,Widowed,4,Own,69909,Self-Employed,206987,60,4.72,770,0.25,146462,3,1,Home improvement,6596.46,Medium
79035,48,Male,Master,Divorced,5,Rent,32584,Self-Employed,247395,60,6.05,775,0.25,127088,1,1,Car purchase,7172.93,High
38026,23,Male,PhD,Single,4,Own,50977,Employed,159801,36,6.3,731,0.27,119412,1,0,Education,6323.89,Medium
38732,56,Female,PhD,Single,4,Rent,49555,Employed,104566,36,6.57,703,0.27,139664,5,1,Medical expenses,2785.08,Medium
78820,55,Male,Bachelor,Single,0,Rent,3722,Unemployed,70485,48,6.3,650,0.3,105869,2,1,Education,1650.07,High
80783,61,Male,Bachelor,Married,4,Own,64801,Employed,241561,36,5.31,770,0.35,100562,2,1,Medical expenses,7339.36,Medium
10982,48,Female,PhD,Single,1,Own,61274,Self-Employed,202965,48,6.12,726,0.25,39006,2,1,Education,3955.59,Medium
21453,30,Female,Master,Divorced,1,Rent,47287,Self-Employed,144597,60,3.47,733,0.3,193007,1,1,Home improvement,3547.01,Medium
38789,57,Male,Bachelor,Married,2,Own,46198,Self-Employed,144159,60,5.22,750,0.29,196987,4,0,Home improvement,3178.71,Low
50311,52,Female,Master,Married,2,Rent,22427,Employed,221087,48,3.18,711,0.39,162087,4,0,Home improvement,5339.59,High
12480,33,Male,High School,Divorced,4,Own,77020,Self-Employed,329999,36,3.09,787,0.26,193171,1,1,Home improvement,10939.87,Medium
68004,64,Female,Bachelor,Widowed,4,Rent,1843,Unemployed,207915,36,3.36,692,0.4,157865,1,1,Home improvement,4987.18,High
91383,28,Female,High School,Divorced,4,Own,88533,Self-Employed,297396,36,3.97,784,0.33,137671,3,1,Medical expenses,7652.85,Medium
13009,48,Female,PhD,Widowed,3,Rent,71162,Self-Employed,257197,60,6.81,711,0.22,186593,1,0,Car purchase,8276.02,Medium
62451,20,Male,Master,Married,2,Rent,1214,Unemployed,61758,60,3.93,650,0.39,123781,4,1,Car purchase,1398.77,High
88514,42,Male,Bachelor,Widowed,3,Rent,67876,Employed,211739,60,3.83,779,0.3,172631,5,0,Education,5719.95,Low
48049,63,Female,Bachelor,Widowed,5,Rent,51002,Employed,255021,36,4.82,783,0.3,108149,2,0,Home improvement,11050.53,Low
93672,56,Male,Bachelor,Widowed,4,Rent,119659,Self-Employed,398694,48,5.74,775,0.32,99502,4,0,Education,9359.73,Medium
53470,40,Male,PhD,Married,3,Own,71702,Employed,246297,36,5.15,788,0.21,25896,4,0,Home improvement,4862.55,Low
63238,57,Male,High School,Divorced,5,Own,88910,Self-Employed,313226,36,5.05,769,0.28,64556,2,0,Car purchase,12444.1,Low
32952,26,Male,Bachelor,Widowed,3,Own,45008,Self-Employed,163989,60,7.1,736,0.29,30063,3,1,Debt consolidation,3703.42,Medium
44761,30,Female,High School,Widowed,0,Own,30949,Unemployed,51036,36,6.21,657,0.38,99948,4,1,Debt consolidation,1081.29,High
24416,51,Female,Master,Married,5,Own,113371,Self-Employed,172399,36,4.77,769,0.25,195742,3,0,Car purchase,9624.4,Low
47207,27,Female,Bachelor,Married,3,Rent,42899,Self-Employed,93056,48,7.02,655,0.4,22136,1,1,Education,2483.92,High
37179,60,Male,Master,Widowed,1,Own,32514,Self-Employed,241631,60,4.52,721,0.3,67590,5,0,Debt consolidation,8002.95,High
30844,28,Female,PhD,Divorced,2,Rent,51242,Self-Employed,101283,36,6.07,722,0.27,120220,5,1,Car purchase,3448.33,Medium
45465,57,Female,Bachelor,Married,4,Rent,84424,Employed,150601,60,5.48,790,0.29,124341,2,0,Home improvement,9695.86,Low
90036,24,Female,Bachelor,Widowed,0,Own,27049,Self-Employed,163459,60,5.53,703,0.38,117414,5,1,Education,4679.78,High
85196,45,Male,High School,Widowed,5,Own,3370,Unemployed,126978,36,6.06,670,0.38,159874,2,0,Education,4156.25,High
75351,44,Male,High School,Widowed,0,Own,115915,Self-Employed,146135,36,7.07,751,0.28,71543,1,0,Medical expenses,11685.05,Low
63396,32,Male,Master,Divorced,2,Rent,44464,Employed,153120,36,4.57,702,0.29,40223,5,1,Debt consolidation,3832.06,Medium
95010,20,Male,High School,Single,1,Rent,926,Employed,86507,36,4.97,650,0.28,119242,2,1,Home improvement,3531.78,High
59457,31,Male,Bachelor,Single,5,Rent,29123,Unemployed,169684,36,4.79,734,0.28,108083,2,1,Home improvement,4583.71,High
81275,44,Female,Bachelor,Single,5,Own,79617,Self-Employed,187713,48,4.08,761,0.3,104454,3,0,Car purchase,5048.7,Medium
96761,51,Female,Bachelor,Widowed,2,Own,102620,Employed,279963,36,3.14,760,0.23,172923,5,1,Home improvement,6987.49,Medium
63840,60,Female,Bachelor,Married,5,Rent,59547,Employed,144417,48,4.32,791,0.24,119062,5,0,Car purchase,5411.37,Low
60678,49,Female,Master,Married,1,Rent,28661,Employed,232771,48,4.46,669,0.32,74925,3,0,Education,3967.58,High
20251,48,Female,PhD,Widowed,1,Rent,79453,Self-Employed,259946,60,3.9,761,0.23,17567,1,0,Car purchase,9485.34,Low
23566,49,Male,High School,Single,4,Own,70171,Self-Employed,223474,60,3.04,783,0.27,21647,1,1,Car purchase,4537.39,Medium
16678,50,Female,Master,Married,3,Rent,98954,Self-Employed,175153,48,3.05,768,0.25,70816,4,0,Car purchase,8596.63,Low
91827,37,Female,PhD,Single,5,Rent,115779,Employed,287721,60,3.36,800,0.3,108844,3,0,Home improvement,6356.86,Low
35030,64,Male,Bachelor,Single,2,Own,94424,Self-Employed,302283,48,7.76,750,0.24,196083,5,0,Education,7064.63,Medium
67986,57,Male,Bachelor,Divorced,4,Rent,97541,Employed,320445,48,6.14,800,0.29,145932,3,0,Debt consolidation,10122.6,Low
39407,58,Male,Master,Married,0,Own,72542,Self-Employed,149928,60,5.03,747,0.22,11637,5,1,Education,3907.52,Medium
82181,59,Female,PhD,Married,1,Rent,116517,Self-Employed,209896,48,4.47,757,0.29,173199,2,0,Education,11388.61,Low
82883,35,Female,Master,Widowed,3,Own,233,Unemployed,107680,48,3.31,698,0.33,44238,5,1,Car purchase,2124.48,High
25243,65,Male,Bachelor,Widowed,3,Own,62176,Employed,144159,36,5.16,786,0.27,135505,5,0,Medical expenses,12960.02,Low
19378,32,Female,Bachelor,Married,5,Own,62678,Employed,384113,48,5.88,752,0.27,71778,3,0,Car purchase,4604.74,Low
72936,46,Male,Master,Single,1,Own,84093,Employed,226140,48,4.83,738,0.23,159021,3,0,Education,5838.54,Medium
31398,60,Male,PhD,Single,2,Own,107547,Self-Employed,303800,48,6.63,775,0.34,198192,3,0,Home improvement,6822.81,Medium
24108,36,Female,High School,Married,4,Own,31269,Unemployed,65778,36,5.23,680,0.2,196305,5,0,Home improvement,3068.58,High
25669,34,Female,Bachelor,Single,3,Own,70335,Self-Employed,292822,60,7.09,758,0.3,108403,3,0,Home improvement,9519.18,Low
34036,46,Female,Master,Married,3,Own,20621,Unemployed,127966,60,3.4,679,0.31,174324,3,1,Home improvement,3160.7,High
37267,52,Male,Bachelor,Single,2,Rent,86483,Self-Employed,294985,48,6.09,756,0.25,157432,2,0,Medical expenses,11062.57,Low
74024,46,Female,Master,Married,4,Rent,54435,Employed,383741,60,5.77,800,0.22,110346,5,0,Home improvement,12450.61,Low
65073,56,Female,High School,Single,0,Own,43574,Self-Employed,175918,60,3.48,708,0.32,21495,5,1,Education,3753.81,Medium
27033,59,Male,High School,Widowed,3,Rent,89327,Self-Employed,255627,60,6.28,770,0.35,69585,3,1,Home improvement,6139.3,Medium
81026,51,Male,Master,Widowed,3,Own,99163,Self-Employed,145778,60,3.56,800,0.3,158609,5,0,Car purchase,9948.52,Low
54854,64,Male,High School,Single,3,Rent,6,Unemployed,53773,36,7.63,689,0.35,179798,5,0,Education,1618.14,High
58184,54,Male,PhD,Single,3,Own,62813,Self-Employed,390918,60,4.43,780,0.23,118936,5,0,Home improvement,8673.64,Low
89778,49,Male,High School,Married,5,Rent,101833,Self-Employed,165660,60,6.15,773,0.3,75671,5,0,Medical expenses,12741.66,Low
71013,49,Female,PhD,Widowed,5,Own,111452,Self-Employed,367236,36,3.69,800,0.22,91894,5,0,Home improvement,7661.06,Low
49213,59,Male,Bachelor,Divorced,5,Own,62080,Employed,216487,60,4.65,769,0.26,43222,5,0,Home improvement,5797.48,Low
78498,65,Female,PhD,Single,2,Own,104848,Self-Employed,201424,48,7.24,759,0.31,108442,3,0,Education,4231.09,Medium
85273,59,Female,PhD,Widowed,1,Own,68079,Self-Employed,292259,48,5.66,781,0.27,17464,4,1,Home improvement,5992.98,Medium
57335,44,Female,High School,Married,5,Own,4044,Unemployed,140793,36,6.91,689,0.3,173459,1,0,Car purchase,3861.96,High
83148,62,Female,Master,Widowed,3,Rent,70653,Self-Employed,233728,36,3.82,750,0.28,196987,3,0,Medical expenses,5789.95,Low
77424,38,Male,High School,Divorced,5,Own,82493,Employed,173893,36,6.53,744,0.24,128869,3,1,Home improvement,4612.64,Medium
88436,40,Male,High School,Married,5,Rent,11192,Employed,96127,36,7.06,712,0.31,145065,3,1,Debt consolidation,2407.62,High
91158,57,Male,High School,Widowed,5,Own,74168,Self-Employed,227391,48,7.21,770,0.3,191313,3,1,Medical expenses,7102.81,Medium
78421,57,Female,PhD,Widowed,5,Rent,20903,Employed,111628,48,7.55,732,0.33,163745,2,0,Debt consolidation,3100.5,High
26956,56,Male,PhD,Married,5,Own,70402,Self-Employed,313133,60,3.42,792,0.22,165626,4,0,Medical expenses,11724.52,Low
36818,29,Male,Master,Married,0,Rent,44044,Self-Employed,158256,60,5.77,759,0.26,176288,5,0,Medical expenses,4343.79,High
94997,59,Male,Master,Divorced,3,Rent,16005,Unemployed,71104,60,5.7,650,0.22,191528,1,1,Car purchase,2360.79,High
50609,35,Male,PhD,Divorced,5,Rent,10417,Unemployed,88745,48,7.53,675,0.28,19258,5,0,Car purchase,2405.73,High
90357,57,Female,Master,Widowed,3,Rent,0,Unemployed,115364,36,6.15,681,0.26,93778,4,0,Home improvement,2912.15,High
41582,40,Female,PhD,Divorced,2,Rent,103381,Employed,146559,60,3.45,797,0.21,144853,4,0,Home improvement,4961.92,Low
41040,45,Male,Master,Divorced,3,Own,61023,Employed,239412,36,5.74,739,0.26,45801,3,0,Medical expenses,6470.56,Medium
27923,58,Male,Master,Married,0,Rent,24519,Employed,156471,36,5.22,716,0.28,94285,5,0,Education,3178.7,High
12014,36,Female,High School,Single,0,Own,54194,Employed,229755,36,5.96,742,0.25,195736,4,1,Medical expenses,7523.2,Medium
55807,58,Male,PhD,Divorced,4,Own,80307,Self-Employed,389487,36,5.7,793,0.22,41399,5,0,Car purchase,3496.45,Low
97828,55,Male,Master,Widowed,4,Own,50402,Self-Employed,188557,48,5.71,750,0.21,193031,4,1,Education,4763.41,Medium
67356,35,Male,High School,Divorced,4,Own,63014,Self-Employed,300502,48,6.03,758,0.24,42328,1,0,Debt consolidation,10589.69,Low
41975,56,Female,Bachelor,Single,2,Own,84227,Employed,207153,60,4.83,782,0.21,135572,2,0,Car purchase,4804.2,Low
74420,39,Male,High School,Married,2,Own,74780,Employed,189215,36,6.67,741,0.32,90283,1,1,Home improvement,6950.1,Medium
33371,21,Female,Bachelor,Married,1,Rent,110598,Unemployed,84891,48,4.79,687,0.28,100869,3,0,Home improvement,1815.91,High
31429,39,Male,Master,Single,4,Own,44228,Employed,172575,36,4.58,760,0.21,33992,5,0,Medical expenses,5287.82,Medium
59020,53,Female,Bachelor,Single,3,Own,107561,Employed,191467,60,5.12,800,0.28,57024,4,0,Debt consolidation,7563.34,Low
27147,31,Male,Bachelor,Married,5,Own,96426,Self-Employed,198030,36,3.33,764,0.3,89814,4,0,Debt consolidation,5919.58,Medium
68473,38,Male,Bachelor,Widowed,4,Own,76266,Employed,152605,36,3.11,800,0.25,87392,5,0,Home improvement,12462.54,Low
56658,39,Female,PhD,Married,4,Own,100006,Unemployed,152158,48,4.36,678,0.39,136158,3,0,Home improvement,3763.81,High
74021,61,Male,PhD,Married,3,Own,937,Unemployed,75461,60,5.84,655,0.33,19676,4,1,Education,2166.55,High
10194,51,Male,PhD,Widowed,3,Rent,53482,Employed,199438,36,6.3,734,0.21,89992,1,1,Debt consolidation,6586.99,Medium
24949,38,Male,PhD,Married,0,Own,0,Unemployed,97352,48,3.49,695,0.29,118017,1,0,Debt consolidation,2311.3,High
59170,63,Female,PhD,Widowed,5,Own,80825,Self-Employed,294259,36,7.14,759,0.32,62858,2,1,Medical expenses,8119.64,Medium
69207,58,Female,Bachelor,Widowed,4,Own,2001,Unemployed,55909,48,3.71,650,0.24,84283,3,0,Home improvement,1171.23,High
45884,35,Female,High School,Divorced,4,Rent,65250,Self-Employed,225511,60,5.78,685,0.4,171125,1,1,Car purchase,5844.4,High
24076,29,Female,Bachelor,Single,1,Own,49468,Unemployed,223344,36,6.42,682,0.36,142659,5,0,Debt consolidation,5381.73,High
10739,58,Male,PhD,Married,4,Own,58662,Self-Employed,209642,60,4.85,800,0.2,62687,5,0,Car purchase,6943.98,Low
76066,21,Male,Bachelor,Widowed,3,Own,68312,Self-Employed,211184,60,6.47,744,0.29,64885,5,0,Debt consolidation,5025.03,Medium
62292,38,Female,Bachelor,Married,2,Rent,41585,Employed,136405,36,6.95,701,0.27,160019,3,1,Medical expenses,4579.04,Medium
19099,54,Male,Bachelor,Married,4,Rent,66070,Employed,133711,36,4.19,776,0.26,144119,5,1,Education,4093.91,Medium
49669,45,Female,Master,Widowed,1,Own,4803,Self-Employed,240047,48,7.94,683,0.32,176861,4,0,Home improvement,5631.94,High
36301,53,Male,High School,Divorced,3,Rent,52741,Employed,147763,60,3.3,800,0.23,45026,1,0,Car purchase,12092.57,Low
56165,59,Female,Bachelor,Single,0,Own,99181,Self-Employed,215769,60,4.9,772,0.37,65772,5,1,Debt consolidation,4477.21,High
35428,65,Male,Master,Single,0,Own,891,Self-Employed,133191,48,5.9,664,0.26,55813,5,1,Car purchase,3130.92,High
60053,57,Female,High School,Single,5,Own,291,Unemployed,293579,60,7.73,682,0.4,148561,1,0,Home improvement,7444.94,High
82390,65,Female,Master,Married,0,Rent,12432,Unemployed,198643,36,3.43,686,0.37,124006,1,1,Debt consolidation,5323.22,High
28839,57,Female,High School,Married,3,Own,15698,Unemployed,113201,48,3.43,745,0.36,156212,2,1,Education,2667.08,High
90333,39,Male,Master,Divorced,1,Rent,61465,Self-Employed,152461,60,4.55,763,0.21,111156,3,0,Debt consolidation,4322.68,Low
68113,32,Male,Master,Divorced,4,Rent,25641,Unemployed,87872,48,7.0,654,0.25,90080,2,0,Home improvement,2278.12,High
13335,57,Female,High School,Single,4,Rent,100286,Employed,209449,36,4.99,800,0.24,166662,3,0,Home improvement,5741.5,Low
26492,22,Male,Bachelor,Single,0,Own,3358,Employed,61061,36,3.47,686,0.2,114973,4,1,Car purchase,1832.88,High
56311,21,Male,Bachelor,Married,2,Rent,18049,Employed,57706,60,6.61,656,0.23,104992,5,1,Debt consolidation,1484.18,High
25428,52,Female,Bachelor,Widowed,4,Own,98917,Self-Employed,355702,48,4.26,786,0.27,168201,4,0,Car purchase,5748.5,Low
91919,65,Male,High School,Widowed,1,Rent,141,Unemployed,111867,36,7.74,654,0.22,83448,1,1,Debt consolidation,3786.93,High
76807,21,Female,PhD,Married,1,Own,19197,Unemployed,197943,36,6.51,707,0.31,54214,5,1,Home improvement,5249.77,High
50649,57,Male,High School,Married,3,Rent,80829,Employed,307902,48,3.31,753,0.29,25273,4,0,Home improvement,12878.75,Low
71844,28,Male,Master,Widowed,3,Rent,5346,Employed,60205,48,6.86,658,0.2,78740,1,0,Education,1523.69,High
48701,64,Male,High School,Widowed,0,Rent,16851,Unemployed,69216,36,4.41,691,0.28,62804,1,1,Car purchase,1615.32,High
97195,64,Female,Bachelor,Widowed,3,Own,76808,Employed,187776,36,4.88,786,0.33,159094,3,0,Home improvement,4368.13,Medium
33229,64,Female,PhD,Widowed,0,Rent,6614,Unemployed,138132,60,3.74,650,0.38,52393,2,1,Education,3226.37,High
16785,32,Female,High School,Single,4,Own,13607,Unemployed,77880,60,5.16,687,0.39,195338,3,1,Home improvement,1541.83,High
88181,53,Female,Bachelor,Single,3,Rent,52543,Employed,259672,48,4.06,800,0.23,120820,3,0,Medical expenses,5688.23,Low
57688,36,Male,Master,Married,0,Own,58512,Self-Employed,204567,36,3.29,722,0.28,167468,5,1,Medical expenses,5989.94,Medium
93713,57,Female,PhD,Single,2,Own,61424,Employed,114778,60,7.62,723,0.27,20932,2,0,Education,3075.06,Medium
17277,49,Male,Bachelor,Divorced,2,Own,23695,Self-Employed,97236,60,5.71,748,0.3,119550,1,1,Car purchase,2686.08,High
43130,65,Male,High School,Divorced,5,Rent,23,Unemployed,261104,48,6.86,671,0.32,19689,5,0,Home improvement,4433.56,High
66188,64,Female,PhD,Widowed,0,Rent,40974,Self-Employed,111086,60,3.11,761,0.37,75135,1,0,Medical expenses,2818.54,High
35256,64,Male,PhD,Married,0,Own,12807,Unemployed,153814,36,6.84,735,0.21,101315,3,1,Medical expenses,4780.64,High
55245,45,Female,Bachelor,Married,5,Own,73833,Employed,319513,36,3.08,754,0.26,46213,2,0,Home improvement,10912.36,Low
91269,48,Male,High School,Divorced,3,Own,103346,Self-Employed,380446,60,4.71,792,0.3,166574,4,0,Home improvement,11188.04,Medium
24326,45,Male,Bachelor,Married,4,Own,82465,Employed,299906,48,6.19,800,0.26,117222,3,0,Home improvement,11327.26,Low
24585,36,Female,Master,Widowed,0,Own,800,Unemployed,82712,48,6.1,673,0.38,129497,4,0,Education,2290.69,High
61951,63,Male,Bachelor,Widowed,4,Own,59841,Employed,125253,36,6.31,733,0.35,132164,2,1,Education,4137.87,Medium
98316,51,Female,Bachelor,Married,4,Rent,63513,Employed,168369,48,6.38,711,0.37,141983,1,0,Car purchase,4402.85,High
94005,36,Male,Bachelor,Divorced,1,Rent,13804,Unemployed,102180,36,7.67,773,0.4,176067,5,1,Debt consolidation,2703.06,High
43735,33,Male,Bachelor,Divorced,5,Rent,49606,Self-Employed,357101,60,6.08,755,0.3,60065,3,0,Car purchase,11219.59,Low
86307,44,Male,PhD,Single,5,Own,81738,Employed,353745,60,4.99,772,0.23,74183,1,0,Education,9094.8,Medium
50989,52,Female,High School,Divorced,1,Own,61438,Self-Employed,242837,48,6.58,739,0.33,156093,1,1,Home improvement,6509.38,Medium
67351,60,Male,Bachelor,Divorced,4,Own,46690,Employed,239387,48,6.15,752,0.3,188910,2,0,Medical expenses,6191.58,Low
96903,46,Male,PhD,Single,0,Own,53767,Self-Employed,169043,36,3.97,763,0.22,171290,4,1,Car purchase,5241.08,Medium
52644,22,Female,High School,Single,4,Rent,73496,Self-Employed,216491,36,3.1,773,0.22,191826,5,1,Car purchase,4971.84,Medium
31845,50,Male,PhD,Widowed,1,Rent,54095,Self-Employed,348758,48,3.06,785,0.27,133584,1,0,Education,8434.29,Low
57083,36,Female,Bachelor,Married,0,Own,37,Unemployed,70898,60,5.24,651,0.32,46414,1,1,Medical expenses,2076.32,High
67146,56,Male,PhD,Divorced,0,Own,78736,Self-Employed,207263,36,6.83,799,0.33,31982,2,0,Education,5324.99,Medium
62356,43,Male,Master,Single,2,Rent,107974,Self-Employed,230063,48,7.86,790,0.3,149552,3,0,Medical expenses,8339.74,Low
90642,57,Male,Master,Divorced,3,Own,47346,Self-Employed,157275,48,7.64,776,0.39,53762,2,1,Education,3360.49,High
69098,46,Male,High School,Widowed,2,Own,0,Unemployed,93065,60,7.3,674,0.39,174311,4,0,Medical expenses,2117.23,High
59192,40,Female,PhD,Divorced,2,Own,0,Unemployed,55037,48,5.46,657,0.22,21658,1,1,Debt consolidation,1193.88,High
73144,51,Female,Bachelor,Widowed,2,Rent,71401,Self-Employed,198148,48,7.21,728,0.22,136371,1,0,Debt consolidation,3987.51,Medium
74038,44,Female,High School,Divorced,5,Own,113574,Self-Employed,348389,48,3.3,763,0.25,98437,4,0,Medical expenses,12130.33,Low
34257,50,Female,Master,Single,4,Own,65230,Employed,226757,36,7.22,741,0.32,144234,5,1,Debt consolidation,9419.63,Medium
99004,52,Male,Master,Married,3,Own,114340,Self-Employed,172533,36,3.66,750,0.3,131412,2,0,Medical expenses,12619.26,Low
68985,59,Female,Master,Divorced,0,Rent,41166,Self-Employed,169313,60,3.33,732,0.26,51477,1,0,Home improvement,3865.0,Medium
68709,63,Female,Master,Divorced,1,Rent,66396,Self-Employed,223412,36,6.7,746,0.36,57990,3,0,Home improvement,7453.27,High
72950,46,Female,Bachelor,Divorced,1,Own,66914,Employed,304367,60,3.63,758,0.22,83620,4,0,Home improvement,12032.86,Low
49498,59,Male,Master,Divorced,1,Own,81901,Self-Employed,218772,36,6.22,757,0.24,110720,4,0,Car purchase,12843.75,Low
22345,59,Male,High School,Widowed,4,Own,95152,Self-Employed,195593,60,4.22,794,0.23,162687,4,1,Education,4101.9,Medium
76286,63,Female,High School,Single,2,Rent,0,Unemployed,64208,60,5.17,696,0.36,124398,5,0,Education,1346.76,High
79560,59,Male,Bachelor,Widowed,5,Own,62127,Self-Employed,300004,60,5.16,774,0.3,82079,1,0,Education,6944.83,Low
23578,36,Male,High School,Widowed,1,Rent,62160,Self-Employed,234011,60,6.09,762,0.35,42085,3,1,Home improvement,6096.6,Medium
74153,25,Male,High School,Married,3,Rent,32972,Self-Employed,186470,48,4.25,794,0.21,166983,5,1,Debt consolidation,3767.38,High
13191,25,Female,Master,Single,3,Rent,61309,Self-Employed,127374,36,7.73,660,0.4,127448,3,0,Car purchase,3639.6,High
95728,57,Female,PhD,Single,2,Own,57525,Self-Employed,208512,60,4.49,725,0.23,169885,1,1,Debt consolidation,6352.96,Medium
59206,25,Female,Bachelor,Divorced,4,Own,60892,Employed,142754,36,6.99,742,0.23,80875,3,1,Home improvement,4130.07,Medium
44974,31,Female,PhD,Married,2,Rent,41580,Self-Employed,90340,60,4.56,702,0.23,10975,3,1,Car purchase,2880.44,Medium
22318,20,Female,PhD,Single,4,Own,8404,Employed,56888,60,5.4,650,0.35,88317,4,0,Education,1583.69,High
47612,23,Female,PhD,Married,2,Rent,35788,Self-Employed,127863,48,5.65,681,0.3,38622,1,0,Debt consolidation,3265.83,High
75825,42,Male,High School,Married,3,Rent,92750,Employed,158895,48,3.81,751,0.25,83034,5,0,Home improvement,8708.24,Low
30948,58,Male,High School,Married,1,Own,109683,Employed,306258,36,3.86,786,0.22,79305,2,0,Debt consolidation,11673.78,Low
47421,42,Male,Bachelor,Married,1,Rent,20463,Unemployed,105309,60,6.16,698,0.39,116522,1,0,Debt consolidation,3073.07,High
65559,59,Male,Master,Married,1,Rent,48726,Self-Employed,192155,60,5.31,766,0.26,117076,3,0,Medical expenses,11082.42,Low
52686,36,Male,PhD,Married,4,Own,51759,Employed,185708,60,5.19,729,0.25,27804,4,0,Debt consolidation,5955.22,Medium
36753,22,Female,High School,Single,0,Own,21576,Self-Employed,82804,48,4.95,656,0.35,180473,2,1,Home improvement,1864.16,High
82909,34,Male,Master,Single,1,Own,75746,Self-Employed,210378,60,4.81,714,0.26,168630,5,0,Medical expenses,5573.97,Medium
38117,60,Female,Master,Married,4,Own,78401,Employed,230952,60,6.66,751,0.26,167128,4,0,Debt consolidation,7597.7,Low
72441,63,Female,Master,Single,4,Own,60404,Employed,156225,36,3.08,774,0.29,53482,5,0,Car purchase,8974.84,Low
18549,48,Female,Master,Married,1,Own,59872,Employed,327096,36,3.29,798,0.24,107702,2,0,Medical expenses,6890.32,Low
33123,39,Female,Master,Divorced,4,Rent,59067,Employed,173728,36,7.29,783,0.21,57887,4,1,Car purchase,5135.33,Medium
84615,60,Female,High School,Married,5,Own,17501,Unemployed,92233,60,4.84,652,0.21,59304,1,1,Debt consolidation,1909.22,High
89948,58,Female,High School,Married,3,Rent,86308,Self-Employed,398694,36,4.27,775,0.25,118198,3,0,Education,12392.83,Medium
39264,56,Male,PhD,Widowed,2,Own,45250,Employed,130272,48,5.13,713,0.33,117761,4,0,Medical expenses,3324.15,Medium
13042,63,Male,Master,Single,1,Own,101589,Self-Employed,198090,36,7.43,759,0.4,55084,2,1,Car purchase,7132.16,High
45413,38,Female,Bachelor,Widowed,1,Rent,65667,Self-Employed,139517,36,3.77,742,0.22,179141,1,1,Car purchase,3583.87,Medium
23391,53,Female,Master,Single,0,Own,12893,Unemployed,61971,48,5.93,650,0.25,146598,4,1,Debt consolidation,1526.09,High
75115,28,Male,High School,Married,4,Own,41038,Employed,129578,48,7.16,700,0.22,24631,4,1,Education,2416.25,Medium
59633,29,Male,Bachelor,Divorced,1,Own,77435,Self-Employed,195521,48,4.59,761,0.27,177077,5,0,Education,3669.55,Medium
70717,55,Female,PhD,Single,5,Rent,87426,Self-Employed,271657,60,4.46,765,0.3,128466,2,1,Education,6366.31,Medium
20195,52,Male,High School,Widowed,1,Own,58152,Unemployed,72409,36,7.71,663,0.31,87713,1,0,Medical expenses,2598.71,High
90705,53,Male,Bachelor,Married,5,Own,101488,Employed,185393,60,5.04,766,0.31,67587,5,1,Car purchase,4336.4,Medium
97332,28,Male,Master,Divorced,3,Own,57985,Unemployed,137347,36,3.87,727,0.37,107513,1,0,Medical expenses,2893.16,High
10326,47,Male,Bachelor,Married,0,Own,79306,Employed,171690,48,5.61,753,0.23,66304,3,0,Car purchase,9341.27,Low
66523,40,Female,Master,Widowed,4,Own,66561,Self-Employed,325417,60,6.21,798,0.28,125442,5,0,Home improvement,12129.29,Low
77252,49,Male,Master,Widowed,5,Own,89506,Self-Employed,263730,36,5.96,800,0.26,52442,4,1,Debt consolidation,6122.0,Medium
41219,56,Female,High School,Widowed,1,Own,6406,Unemployed,117825,48,6.2,667,0.34,10951,2,1,Debt consolidation,3132.87,High
