borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
22032,36,Female,High School,Divorced,4,Rent,0,Unemployed,59849,48,3.3,650,0.33,132722,4,0,Education,1411.44,High
23701,41,Male,Master,Divorced,5,Own,0,Unemployed,67047,36,7.58,674,0.4,172654,5,0,Education,2285.93,High
34635,24,Female,PhD,Married,5,Own,0,Unemployed,110418,36,6.73,665,0.2,130808,2,1,Debt consolidation,3686.43,High
72421,62,Female,Master,Divorced,0,Rent,88277,Self-Employed,205591,36,4.98,777,0.3,23934,4,1,Car purchase,6564.06,Medium
22820,23,Female,PhD,Married,2,Rent,35788,Self-Employed,127863,48,5.65,681,0.3,38622,1,0,Debt consolidation,3265.83,High
38780,27,Male,High School,Divorced,1,Rent,11655,Unemployed,79683,60,6.5,675,0.28,36556,2,1,Education,1759.67,High
36962,30,Male,Master,Divorced,5,Own,0,Unemployed,74258,60,7.54,689,0.3,90038,2,0,Car purchase,1704.22,High
99318,24,Male,Bachelor,Divorced,3,Rent,35912,Employed,112206,48,4.67,661,0.39,30179,2,0,Medical expenses,2774.29,High
56156,50,Male,PhD,Married,3,Rent,93669,Employed,154558,60,6.4,768,0.37,147696,5,0,Home improvement,3400.28,High
22308,26,Female,Master,Widowed,3,Own,14216,Unemployed,83231,48,5.29,672,0.26,97487,5,1,Debt consolidation,2100.89,High
45381,63,Male,Bachelor,Widowed,1,Rent,92625,Self-Employed,158101,36,5.89,794,0.39,104219,2,0,Home improvement,5167.71,High
59516,60,Male,Master,Widowed,4,Rent,119659,Self-Employed,328013,48,7.44,775,0.32,82416,3,0,Debt consolidation,8867.28,Medium
85958,53,Female,High School,Widowed,3,Own,67221,Self-Employed,102184,48,7.64,709,0.29,49381,5,1,Medical expenses,2779.4,Medium
83156,62,Male,Master,Widowed,2,Rent,61021,Self-Employed,218976,36,4.09,737,0.22,138022,3,0,Education,6829.01,Medium
56170,62,Male,High School,Divorced,1,Own,111463,Self-Employed,375184,60,6.33,799,0.31,32545,3,0,Home improvement,8232.16,Medium
66629,57,Male,Master,Married,0,Own,76300,Self-Employed,362784,60,6.19,777,0.28,35726,3,1,Medical expenses,7917.76,Medium
50728,31,Female,Master,Married,5,Rent,54446,Self-Employed,209133,60,4,719,0.22,158547,4,0,Education,4182.66,Medium
67264,26,Male,PhD,Divorced,4,Own,41606,Self-Employed,212110,48,5.1,726,0.29,156514,1,1,Debt consolidation,5320.43,Medium
28426,59,Female,Bachelor,Divorced,1,Own,89501,Employed,371539,48,3.63,792,0.2,145792,4,0,Debt consolidation,8864.3,Low
17168,37,Male,Master,Single,2,Own,0,Unemployed,65917,60,5.92,682,0.35,23898,2,0,Medical expenses,1423.81,High
74920,28,Male,Bachelor,Divorced,5,Own,10105,Unemployed,131744,60,4,654,0.2,168280,1,0,Home improvement,2634.88,High
36777,26,Female,High School,Widowed,3,Rent,29913,Employed,103026,48,7.91,665,0.37,153319,3,1,Medical expenses,2825.49,High
26147,47,Male,High School,Married,1,Rent,66761,Employed,243309,36,5.38,718,0.26,36219,5,1,Car purchase,7849.42,Medium
97516,37,Female,PhD,Single,3,Own,54855,Self-Employed,107332,48,5.29,736,0.28,162184,3,0,Medical expenses,2709.24,Medium
68258,22,Female,Bachelor,Widowed,5,Own,30298,Self-Employed,70750,48,5.5,682,0.24,195132,5,1,Medical expenses,1798.23,High
18226,31,Male,Master,Divorced,3,Rent,75721,Self-Employed,349913,60,4.51,775,0.21,179118,4,1,Education,7146.97,Medium
89408,62,Male,Master,Married,5,Own,19514,Unemployed,126610,60,7.15,654,0.21,51727,2,0,Debt consolidation,2864.55,High
75461,63,Female,Master,Married,5,Rent,98968,Employed,380884,36,6.64,774,0.35,120115,1,0,Medical expenses,12687.67,Medium
42831,27,Male,High School,Widowed,2,Rent,30261,Employed,64111,60,5.25,658,0.4,160412,5,0,Home improvement,1349,High
43095,51,Female,Master,Married,1,Rent,113335,Self-Employed,288550,36,3.43,751,0.33,185284,1,0,Debt consolidation,8840.05,Medium
28423,20,Female,PhD,Single,2,Rent,18653,Unemployed,74921,36,5.85,680,0.3,103450,5,0,Debt consolidation,2446.38,High
67524,47,Female,High School,Single,1,Own,53864,Employed,230734,36,3.26,734,0.27,68725,3,1,Education,7036.11,Medium
56911,24,Male,Master,Single,4,Rent,18192,Unemployed,102326,60,3.28,694,0.38,162770,4,1,Debt consolidation,1985.12,High
14230,41,Female,Master,Married,2,Rent,56692,Employed,243415,60,4.65,748,0.33,26339,2,1,Debt consolidation,5000.15,Medium
83905,59,Male,Master,Single,3,Rent,0,Unemployed,85456,60,3.21,652,0.3,69046,3,1,Education,1652.86,High
49769,34,Male,High School,Single,1,Own,10296,Unemployed,56834,48,6.83,694,0.23,193851,4,0,Debt consolidation,1507.52,High
67403,27,Female,Master,Married,2,Own,28902,Employed,80413,36,5.94,664,0.28,150566,5,0,Debt consolidation,2631.74,High
42757,23,Male,High School,Married,3,Rent,31432,Self-Employed,91173,48,6.01,665,0.4,44004,5,1,Education,2356.06,High
96190,27,Male,High School,Divorced,4,Rent,53109,Self-Employed,193574,36,5.22,719,0.39,154547,3,0,Medical expenses,6219.1,High
45066,40,Male,High School,Divorced,3,Own,72570,Self-Employed,203360,36,7.21,783,0.25,154956,2,0,Car purchase,6870.74,Low
28607,22,Male,PhD,Widowed,0,Rent,57404,Self-Employed,108848,48,4.39,724,0.26,32149,1,1,Medical expenses,2665.87,Medium
60323,51,Male,PhD,Widowed,3,Rent,53482,Employed,199438,36,6.3,734,0.21,89992,1,1,Debt consolidation,6586.99,Medium
89788,41,Female,Bachelor,Single,2,Own,95644,Self-Employed,341162,60,6.76,756,0.31,199083,3,1,Education,7607.91,Medium
85052,56,Female,Bachelor,Widowed,3,Rent,99487,Employed,153980,48,7,767,0.22,75518,5,1,Car purchase,4106.13,Medium
84852,45,Male,Master,Divorced,2,Own,0,Unemployed,66293,48,5.84,670,0.37,56867,4,1,Debt consolidation,1703.73,High
67659,20,Female,High School,Divorced,3,Rent,31919,Self-Employed,125965,36,4.38,689,0.31,26788,4,0,Car purchase,3958.8,High
46194,36,Female,Bachelor,Married,5,Rent,55248,Employed,112997,36,3.57,702,0.24,142833,4,1,Debt consolidation,3474.97,Medium
82536,65,Male,High School,Divorced,2,Rent,0,Unemployed,128719,36,4.75,654,0.3,39670,5,0,Home improvement,4085.04,High
36744,40,Female,PhD,Single,5,Own,74688,Self-Employed,156473,48,6.03,773,0.27,116990,3,1,Car purchase,4046.13,Medium
91515,21,Male,Master,Single,2,Rent,0,Unemployed,129827,36,7.04,682,0.34,143216,5,1,Home improvement,4367.96,High
59655,57,Male,Bachelor,Widowed,5,Rent,54718,Employed,248216,60,7.99,740,0.31,119597,5,0,Medical expenses,5789.64,Medium
16741,58,Female,PhD,Divorced,2,Rent,0,Unemployed,93081,36,7,673,0.25,92527,1,0,Education,3128.56,High
63729,43,Male,Master,Single,2,Own,13774,Unemployed,104899,36,5.85,658,0.39,74210,4,0,Medical expenses,3425.24,High
44115,38,Female,Master,Single,0,Own,66548,Self-Employed,138901,60,5.47,749,0.24,57163,4,0,Home improvement,2948.17,Medium
25832,46,Female,PhD,Single,1,Rent,70784,Self-Employed,330891,36,7.95,758,0.3,148755,4,1,Car purchase,11383.57,Medium
26705,45,Male,Master,Single,2,Own,0,Unemployed,144657,36,3.37,672,0.39,117184,4,1,Car purchase,4424.5,High
72535,64,Male,Bachelor,Single,1,Rent,19716,Unemployed,138330,60,5.27,670,0.29,143344,5,1,Debt consolidation,2913,High
40443,39,Female,Master,Single,4,Own,60577,Self-Employed,200681,48,6.79,709,0.21,65228,4,1,Medical expenses,5316.37,Medium
90671,40,Male,Master,Divorced,1,Rent,78973,Self-Employed,277568,48,4.12,760,0.26,78007,5,0,Home improvement,6735.65,Low
97350,37,Male,High School,Married,4,Rent,54608,Employed,110418,60,5.69,712,0.2,16757,3,0,Car purchase,2363.87,Medium
84863,47,Female,Bachelor,Widowed,2,Rent,11965,Unemployed,106657,48,4.32,658,0.4,185299,1,1,Debt consolidation,2605.99,High
39155,24,Female,Bachelor,Divorced,2,Own,0,Unemployed,142642,60,4.57,652,0.29,194838,5,1,Home improvement,2920.59,High
83160,62,Male,High School,Married,1,Own,84128,Employed,201295,48,5.35,781,0.36,140213,3,0,Home improvement,5091.09,High
93200,25,Male,High School,Widowed,0,Own,0,Unemployed,55087,48,6.44,689,0.28,163065,2,1,Education,1443.28,High
79528,62,Male,Master,Married,2,Own,112215,Self-Employed,315157,48,5.99,784,0.3,35305,2,0,Car purchase,8138.93,Low
64997,48,Female,Bachelor,Widowed,0,Rent,80449,Self-Employed,323175,36,4.74,775,0.34,136809,4,1,Home improvement,10253.62,Medium
13796,38,Female,Bachelor,Widowed,0,Own,72118,Self-Employed,233261,48,4.96,778,0.29,78340,1,1,Education,5823.75,Medium
38697,41,Male,Master,Widowed,3,Rent,0,Unemployed,131957,36,7.74,689,0.32,43873,5,0,Debt consolidation,4516.59,High
59700,25,Female,Master,Single,5,Rent,13448,Unemployed,120185,36,7.93,684,0.28,198172,2,1,Home improvement,4132.69,High
59005,41,Female,Bachelor,Married,0,Rent,74743,Employed,396508,60,3.51,775,0.36,21084,2,1,Car purchase,7768.25,High
13177,34,Male,High School,Divorced,5,Rent,71472,Self-Employed,255054,36,7.09,767,0.37,30061,1,1,Debt consolidation,8591.78,High
11932,54,Male,High School,Widowed,1,Own,87862,Self-Employed,284310,60,3.12,767,0.29,36130,3,1,Education,5477.71,Medium
48173,47,Male,Bachelor,Widowed,4,Own,79319,Self-Employed,387939,60,5.67,765,0.28,140294,4,1,Medical expenses,8298.66,Medium
24195,48,Male,High School,Widowed,1,Own,85623,Self-Employed,297627,36,6.21,771,0.23,175128,1,0,Medical expenses,9807.64,Low
32184,33,Female,Bachelor,Single,1,Own,0,Unemployed,57724,48,4.26,669,0.35,49482,1,1,Medical expenses,1407.5,High
88476,46,Male,Master,Married,4,Own,18188,Unemployed,135460,36,4.61,695,0.3,155439,1,0,Education,4283.17,High
20158,44,Male,High School,Married,4,Rent,56467,Employed,214714,36,3.2,727,0.3,174145,5,1,Home improvement,6536.85,Medium
81707,46,Female,High School,Divorced,0,Own,93591,Self-Employed,391688,60,4.36,770,0.32,107421,5,0,Home improvement,7951.27,Medium
48036,53,Male,Master,Divorced,3,Own,61638,Employed,135478,36,5.62,730,0.2,119131,2,0,Education,4397.77,Medium
18788,20,Female,Bachelor,Married,5,Rent,17513,Unemployed,62414,36,6.12,688,0.23,101869,5,0,Car purchase,2052.03,High
92420,20,Male,Master,Divorced,3,Own,50463,Self-Employed,205714,48,5.81,741,0.33,30309,5,0,Debt consolidation,5281.71,Medium
38369,37,Male,Master,Single,1,Own,68863,Self-Employed,172676,60,7.36,742,0.38,64868,2,0,Home improvement,3937.01,High
38369,25,Male,Bachelor,Married,3,Rent,32548,Self-Employed,56840,36,5.56,678,0.29,133650,3,1,Medical expenses,1842.25,High
25374,35,Female,PhD,Widowed,5,Own,60215,Self-Employed,236835,48,5.65,738,0.37,53546,3,0,Education,6049.16,High
83464,48,Female,Master,Single,4,Own,0,Unemployed,53315,48,7.28,699,0.33,121169,2,0,Education,1434.17,High
59047,31,Male,Bachelor,Widowed,2,Rent,54208,Employed,181367,48,3.47,723,0.38,141804,1,1,Debt consolidation,4302.93,High
94832,37,Female,PhD,Single,5,Own,70488,Self-Employed,165001,60,7.12,795,0.39,169264,4,1,Home improvement,3729.02,High
72055,61,Male,High School,Divorced,0,Rent,0,Unemployed,60855,48,7.17,657,0.21,177111,1,1,Debt consolidation,1631.42,High
81314,37,Male,High School,Divorced,5,Own,12772,Unemployed,117677,36,7.7,675,0.28,185039,1,0,Home improvement,4023.9,High
75735,29,Female,High School,Married,3,Rent,49940,Self-Employed,152083,60,5.53,711,0.33,10845,3,1,Medical expenses,3235.57,Medium
55964,27,Female,PhD,Single,4,Own,26904,Employed,61870,36,6.65,661,0.26,174265,1,0,Debt consolidation,2061.47,High
38511,60,Female,PhD,Single,5,Rent,114873,Self-Employed,328491,60,7.71,762,0.35,44795,3,0,Education,7585.4,Medium
47627,31,Female,Bachelor,Divorced,3,Rent,43939,Employed,152225,36,7.9,716,0.34,79348,1,1,Car purchase,5230.62,Medium
85850,43,Female,PhD,Married,0,Own,67627,Employed,249084,36,7.97,727,0.27,188786,3,0,Car purchase,8573.33,Medium
76029,55,Female,High School,Married,2,Rent,77094,Self-Employed,158243,36,5.59,790,0.24,46651,4,1,Car purchase,5132.79,Medium
83894,44,Male,Master,Single,5,Own,55201,Employed,210469,48,4.67,741,0.38,59050,3,1,Home improvement,5203.85,High
71189,54,Male,High School,Widowed,4,Own,19436,Unemployed,145807,48,5.37,665,0.25,107836,5,1,Education,3690.13,High
98939,45,Female,High School,Married,4,Rent,83955,Self-Employed,352918,48,7.77,775,0.32,52998,5,0,Car purchase,9637.6,Medium
88230,64,Male,Bachelor,Married,5,Own,45924,Employed,181074,36,7.01,729,0.28,130740,1,0,Home improvement,6087.61,Medium
32553,39,Female,High School,Married,1,Rent,52954,Self-Employed,164155,36,6.42,749,0.27,135132,2,1,Debt consolidation,5438.09,Medium
71708,55,Female,Bachelor,Widowed,5,Own,106283,Self-Employed,213633,36,4.94,770,0.35,45003,4,1,Car purchase,6813.71,Medium
98440,47,Female,High School,Divorced,3,Rent,79018,Employed,309520,36,6.84,773,0.27,141453,1,1,Debt consolidation,10362.04,Medium
94617,34,Male,PhD,Married,0,Rent,64267,Self-Employed,124340,48,4.92,711,0.29,84701,3,1,Education,3100.21,Medium
14564,36,Female,Bachelor,Married,3,Rent,76418,Self-Employed,171663,48,6.43,756,0.33,116030,1,0,Car purchase,4496.14,Medium
26874,56,Female,PhD,Single,3,Own,110551,Self-Employed,164289,48,5.12,797,0.33,168239,4,1,Education,4123.65,Medium
53917,54,Female,High School,Married,3,Own,0,Unemployed,50911,48,7.74,695,0.32,61803,5,1,Education,1389.02,High
16362,49,Female,High School,Single,3,Own,71640,Self-Employed,383089,60,6.43,766,0.29,186946,3,0,Medical expenses,8437.54,Low
45027,31,Female,Master,Widowed,0,Own,59754,Self-Employed,109336,60,3.56,746,0.21,113865,2,0,Debt consolidation,2146.63,Medium
80121,26,Male,Bachelor,Widowed,3,Own,45008,Self-Employed,163989,60,7.1,736,0.29,30063,3,1,Debt consolidation,3703.42,Medium
29234,58,Male,PhD,Single,2,Own,86262,Self-Employed,155867,36,7.75,766,0.34,30783,4,0,Home improvement,5336.28,Medium
84828,36,Female,Bachelor,Single,2,Own,59927,Employed,214542,48,6.73,749,0.24,141481,1,1,Home improvement,5672.85,Medium
98894,38,Female,High School,Widowed,1,Rent,71535,Self-Employed,184017,48,4.34,788,0.36,176423,3,0,Home improvement,4499.22,High
39468,21,Female,Bachelor,Single,4,Own,19983,Unemployed,127059,48,6.17,671,0.31,134676,5,0,Car purchase,3300.36,High
54642,40,Female,PhD,Married,3,Own,67440,Employed,144567,60,4.95,725,0.21,159766,1,1,Medical expenses,3005.79,Medium
55259,25,Male,Master,Divorced,2,Own,52102,Self-Employed,222520,36,3.78,737,0.23,102176,5,1,Education,6882.05,Medium
13068,38,Female,Bachelor,Widowed,4,Rent,69894,Self-Employed,132373,36,4.98,713,0.4,159617,3,0,Home improvement,4226.38,High
62575,55,Female,Master,Married,3,Own,110495,Self-Employed,245204,60,3.53,793,0.39,176779,3,1,Home improvement,4808.04,High
62948,51,Female,Master,Widowed,1,Rent,78901,Self-Employed,150874,60,7.15,798,0.29,55159,1,1,Medical expenses,3413.52,Medium
95603,46,Female,PhD,Married,5,Rent,0,Unemployed,129915,60,5.52,655,0.32,117157,1,1,Medical expenses,2762.86,High
42760,30,Female,High School,Divorced,0,Own,0,Unemployed,71152,48,4.85,665,0.24,196854,2,1,Home improvement,1769.91,High
48401,24,Male,Bachelor,Widowed,3,Rent,19883,Unemployed,81704,36,7.86,682,0.33,168336,3,0,Home improvement,2804.72,High
70583,24,Male,High School,Widowed,4,Own,32305,Self-Employed,104668,48,7.42,684,0.22,169115,5,0,Education,2827.78,High
73020,23,Female,PhD,Single,2,Own,18381,Unemployed,106175,36,3.52,666,0.35,161994,1,0,Car purchase,3260.75,High
64118,62,Female,Bachelor,Married,3,Rent,66365,Self-Employed,186514,60,6.47,729,0.38,138863,2,1,Car purchase,4114.19,High
48704,64,Female,Master,Widowed,5,Own,0,Unemployed,149788,36,3.74,668,0.21,107216,5,1,Car purchase,4627.62,High
50194,65,Male,Master,Widowed,5,Own,0,Unemployed,147482,60,3.64,688,0.26,110722,3,0,Debt consolidation,2905.4,High
37742,57,Female,Bachelor,Single,2,Own,18332,Unemployed,112517,60,7.5,672,0.33,163914,5,1,Medical expenses,2578.51,High
59068,44,Female,Bachelor,Widowed,1,Own,70466,Self-Employed,325307,36,4.71,769,0.24,49344,3,0,Home improvement,10313.14,Low
56727,51,Female,High School,Married,5,Rent,103531,Self-Employed,158608,48,6.13,771,0.3,81165,5,0,Debt consolidation,4114.56,Low
68541,56,Male,Bachelor,Divorced,5,Rent,0,Unemployed,140392,60,5.28,652,0.4,79668,5,1,Debt consolidation,2957.59,High
34905,24,Male,Master,Single,1,Rent,34595,Employed,149834,60,5.39,656,0.31,23391,3,0,Home improvement,3170.24,High
72691,27,Female,High School,Widowed,1,Rent,0,Unemployed,128419,48,4.5,650,0.32,39235,4,0,Medical expenses,3156.97,High
93221,59,Female,High School,Divorced,3,Own,101361,Self-Employed,196276,48,5.54,782,0.26,179156,3,1,Medical expenses,4995.22,Medium
42639,41,Female,Master,Widowed,0,Rent,70213,Self-Employed,233678,60,5.35,760,0.24,123250,3,0,Education,4936.45,Low
54883,60,Male,Bachelor,Single,1,Rent,92884,Self-Employed,230054,48,6.83,780,0.22,88659,5,0,Medical expenses,6102.18,Low
98065,29,Female,Bachelor,Married,3,Rent,34996,Employed,136847,36,4.63,683,0.4,181308,5,1,Car purchase,4329.31,High
39979,36,Female,Master,Divorced,1,Own,73812,Self-Employed,242781,60,4.58,769,0.29,113164,4,0,Education,4972.96,Low
17249,46,Female,Bachelor,Widowed,2,Rent,0,Unemployed,136776,60,4.28,673,0.2,122066,4,1,Medical expenses,2767.43,High
83396,32,Male,PhD,Divorced,0,Rent,40256,Employed,185323,60,5.4,746,0.32,22058,4,1,Home improvement,3922.67,Medium
46718,58,Female,High School,Single,0,Own,95251,Self-Employed,246848,48,7.62,757,0.29,29395,3,1,Home improvement,6710.15,Medium
29715,57,Female,Bachelor,Single,3,Rent,97534,Self-Employed,293284,60,4.3,783,0.36,190766,1,0,Debt consolidation,5939,High
51151,43,Female,Bachelor,Married,2,Own,65099,Employed,194949,48,3.99,745,0.25,168234,1,0,Debt consolidation,4709.64,Medium
94179,46,Female,PhD,Widowed,0,Rent,0,Unemployed,124149,48,7.98,682,0.37,95739,5,1,Car purchase,3412.03,High
85342,41,Male,High School,Single,4,Rent,0,Unemployed,125225,48,6.05,662,0.35,189294,4,1,Education,3240.2,High
69151,29,Female,High School,Married,5,Own,47292,Self-Employed,213350,36,5.01,718,0.2,112222,1,0,Home improvement,6817.13,Medium
52255,47,Male,Master,Married,4,Own,0,Unemployed,125292,48,7.47,695,0.37,50004,2,0,Home improvement,3390.19,High
50433,31,Male,High School,Single,1,Own,45730,Employed,182663,36,6.29,712,0.26,121223,3,0,Home improvement,6031.43,Medium
56575,21,Male,PhD,Single,3,Rent,58427,Self-Employed,154679,48,3.25,728,0.28,63905,4,0,Debt consolidation,3641.4,Medium
32950,52,Male,Bachelor,Married,0,Own,19909,Unemployed,148262,48,5.08,663,0.4,142883,3,1,Car purchase,3716.43,High
76680,27,Female,High School,Single,3,Own,58098,Self-Employed,126231,48,4.8,719,0.37,123809,3,0,Debt consolidation,3134.74,High
95253,61,Female,PhD,Single,2,Own,49223,Employed,165273,36,5.82,708,0.3,46757,4,0,Debt consolidation,5392.49,Medium
88145,33,Female,Master,Widowed,1,Own,40722,Employed,235947,36,6.71,742,0.24,38676,2,0,Education,7873.42,Medium
36748,39,Female,Master,Divorced,4,Own,35846,Employed,93461,36,7.44,652,0.35,47838,4,0,Medical expenses,3175.6,High
59418,58,Male,Bachelor,Single,0,Own,46037,Employed,210069,36,3.56,730,0.29,118809,5,1,Home improvement,6458.45,Medium
89071,60,Male,Master,Widowed,3,Own,61160,Employed,241554,48,7.78,742,0.34,135249,4,0,Home improvement,6598.45,Medium
38745,52,Male,Bachelor,Married,5,Rent,11553,Unemployed,87001,60,3.53,664,0.25,182849,3,1,Education,1705.94,High
97602,57,Female,Bachelor,Divorced,3,Own,0,Unemployed,148033,48,6.16,700,0.24,57755,1,0,Debt consolidation,3843.92,High
41172,30,Female,Master,Single,4,Own,78104,Self-Employed,240151,36,6.14,786,0.28,66318,4,1,Medical expenses,7899.63,Medium
67653,27,Female,Master,Divorced,1,Own,56443,Self-Employed,227757,60,5.28,706,0.33,99751,5,1,Debt consolidation,4798.08,Medium
57896,47,Male,Bachelor,Single,1,Own,53941,Employed,244301,60,4.48,722,0.26,124337,5,0,Medical expenses,4983.74,Medium
33935,45,Male,Bachelor,Married,0,Rent,0,Unemployed,123778,60,5.63,684,0.27,70404,5,0,Car purchase,2643.69,High
30807,26,Male,Bachelor,Married,4,Own,29561,Employed,56411,48,4.48,683,0.39,134923,4,1,Home improvement,1385.83,High
49320,20,Male,Master,Divorced,1,Rent,37372,Employed,103788,36,3.72,660,0.35,73560,4,0,Education,3204.74,High
61249,57,Male,Bachelor,Divorced,0,Rent,69203,Self-Employed,205235,36,6.63,737,0.39,49805,2,1,Home improvement,6834.9,High
98111,37,Female,High School,Single,4,Own,11681,Unemployed,80432,60,5.19,657,0.31,169917,4,0,Debt consolidation,1688.4,High
54744,37,Male,PhD,Divorced,0,Own,69168,Self-Employed,144159,60,6.46,750,0.3,86311,2,0,Debt consolidation,3178.71,Low
89077,58,Female,Bachelor,Widowed,5,Own,63712,Self-Employed,127574,48,7.21,746,0.26,75973,5,1,Education,3424.3,Medium
97422,36,Female,High School,Single,0,Own,54194,Employed,229755,36,5.96,742,0.25,195736,4,1,Medical expenses,7523.2,Medium
78022,62,Female,High School,Single,4,Rent,0,Unemployed,81275,48,5.9,695,0.38,120580,4,0,Car purchase,2092.83,High
94815,48,Female,High School,Widowed,5,Own,0,Unemployed,124308,36,3.12,671,0.22,118041,1,1,Car purchase,3776.2,High
57000,63,Female,Master,Married,2,Own,61267,Employed,220115,60,7.95,716,0.35,52098,2,1,Education,5126.85,Medium
55683,31,Female,High School,Divorced,2,Rent,77154,Self-Employed,230172,36,7.57,755,0.33,92031,5,1,Home improvement,7845.67,Medium
60160,32,Female,PhD,Divorced,2,Own,74732,Self-Employed,191737,36,4.61,757,0.24,91402,5,1,Medical expenses,6062.62,Medium
80550,31,Female,High School,Married,0,Rent,19797,Unemployed,84520,36,6.58,684,0.27,44873,4,0,Car purchase,2811.23,High
90402,56,Male,Master,Married,3,Rent,75912,Employed,190635,60,7.96,751,0.3,192210,2,0,Home improvement,4441.8,Low
67718,61,Male,Bachelor,Single,2,Rent,96199,Employed,310489,48,7.19,776,0.31,158920,2,1,Home improvement,8328.87,Medium
77970,57,Female,PhD,Divorced,5,Own,88266,Self-Employed,247053,48,7.5,765,0.26,103604,1,0,Car purchase,6691.02,Low
42361,54,Male,High School,Widowed,4,Own,92904,Employed,366607,60,4.14,772,0.34,179073,5,0,Education,7374.91,Medium
45275,56,Male,PhD,Widowed,3,Own,51229,Employed,105797,60,5.24,741,0.21,101122,4,0,Debt consolidation,2225.26,Medium
99392,42,Male,Master,Divorced,5,Rent,19793,Unemployed,106469,60,6.82,658,0.4,66414,4,1,Medical expenses,2379.58,High
98430,39,Female,Bachelor,Widowed,1,Own,54975,Employed,113886,60,6.77,737,0.22,28615,5,0,Medical expenses,2540.61,Medium
64225,30,Male,Bachelor,Married,1,Rent,0,Unemployed,93488,36,3.47,675,0.31,189661,4,1,Education,2867.23,High
72181,28,Female,Bachelor,Single,2,Own,36587,Employed,106408,48,5.5,661,0.25,62587,2,1,Debt consolidation,2704.54,High
54527,48,Male,Master,Single,4,Rent,10969,Unemployed,62516,36,3.01,683,0.2,95684,4,1,Debt consolidation,1893.37,High
84459,56,Female,High School,Married,1,Own,75075,Employed,207245,48,3.48,793,0.38,167212,3,0,Education,4918.61,High
33264,52,Male,PhD,Single,4,Rent,11970,Unemployed,88198,36,4.75,661,0.32,53879,1,1,Home improvement,2799.06,High
89102,29,Female,PhD,Widowed,3,Rent,0,Unemployed,94347,36,4.83,665,0.39,138651,2,1,Debt consolidation,3000.5,High
56965,23,Female,High School,Single,5,Own,19224,Unemployed,149211,60,6.22,668,0.26,127415,2,1,Education,3260.26,High
62984,47,Female,High School,Widowed,0,Own,60535,Employed,247129,48,6.05,719,0.3,85286,1,0,Home improvement,6394.46,Medium
21689,39,Male,Master,Single,4,Rent,44926,Employed,200899,36,4.76,734,0.21,189349,4,0,Medical expenses,6377.43,Medium
58604,63,Male,Bachelor,Single,3,Rent,86688,Employed,233967,36,6.57,781,0.24,177882,5,0,Debt consolidation,7780.05,Low
60002,33,Male,Master,Single,1,Own,47776,Employed,159866,48,7.59,725,0.21,47137,5,0,Medical expenses,4341.69,Medium
97625,36,Female,Master,Married,5,Own,72619,Self-Employed,152681,48,7.12,774,0.26,59675,4,1,Medical expenses,4086.76,Medium
11367,60,Female,High School,Widowed,1,Rent,81785,Employed,179984,36,3.79,800,0.3,58066,5,1,Home improvement,5568.01,Medium
43619,63,Female,Master,Divorced,2,Own,89872,Employed,181300,48,7.11,762,0.39,155424,4,0,Home improvement,4851.29,High
77924,22,Female,PhD,Single,0,Rent,38649,Employed,100864,36,3.42,694,0.36,73373,4,1,Education,3089.24,High
28711,48,Male,Bachelor,Married,5,Own,68638,Employed,103725,36,4.71,716,0.38,101781,4,0,Debt consolidation,3288.37,High
61290,44,Male,Master,Single,1,Rent,13184,Unemployed,136246,60,5.19,678,0.21,74428,5,1,Medical expenses,2860.03,High
31115,29,Female,High School,Single,5,Rent,46975,Self-Employed,240056,36,6.09,710,0.34,94320,3,0,Home improvement,7886.51,Medium
23604,63,Male,High School,Widowed,0,Rent,110377,Self-Employed,298623,36,7.29,798,0.33,157754,5,0,Debt consolidation,10109.22,Medium
95047,50,Female,Master,Widowed,3,Rent,18037,Unemployed,95239,60,5.27,659,0.29,104407,2,0,Car purchase,2005.57,High
93505,31,Female,Master,Married,2,Rent,76393,Self-Employed,228605,36,3.21,776,0.34,151950,2,1,Home improvement,6961.66,Medium
92116,42,Male,PhD,Widowed,3,Own,17410,Unemployed,100913,48,4.82,670,0.33,44895,5,0,Home improvement,2507.69,High
38437,65,Male,Bachelor,Divorced,3,Own,102205,Self-Employed,230451,36,4.96,780,0.22,180980,4,1,Medical expenses,7353.95,Medium
64017,23,Male,Bachelor,Divorced,4,Rent,16296,Unemployed,73634,48,3.12,663,0.28,184848,2,1,Medical expenses,1725.49,High
30428,61,Female,Bachelor,Married,3,Own,76102,Self-Employed,377548,60,3.65,781,0.26,170517,5,0,Debt consolidation,7440.84,Low
18566,25,Male,High School,Single,2,Rent,59550,Self-Employed,193505,36,6.72,713,0.26,27307,3,1,Medical expenses,6458.77,Medium
68538,50,Female,Bachelor,Divorced,2,Rent,0,Unemployed,71398,48,3.59,689,0.28,157236,5,1,Car purchase,1701.06,High
42688,27,Male,PhD,Single,0,Rent,45493,Self-Employed,199449,48,3.85,701,0.32,104996,4,0,Education,4795.09,Medium
12602,51,Female,Master,Single,2,Rent,48843,Employed,178670,60,4.97,709,0.22,185349,2,1,Car purchase,3717.82,Medium
